timestamp,bandwidth,throughput,congestion,packet_loss,latency,jitter,Routers,Planned route,Network measure,Network target,Video target,Percentage video occupancy,Bitrate video,Number videos,anomaly_throughput,anomaly_congestion,anomaly_packet_loss,anomaly_latency,anomaly_jitter,anomaly,bandwidth__diff1,bandwidth__roll10_mean,bandwidth__roll10_std,throughput__diff1,throughput__roll10_mean,throughput__roll10_std,congestion__diff1,congestion__roll10_mean,congestion__roll10_std,packet_loss__diff1,packet_loss__roll10_mean,packet_loss__roll10_std,latency__diff1,latency__roll10_mean,latency__roll10_std,jitter__diff1,jitter__roll10_mean,jitter__roll10_std,contrib_bandwidth,contrib_throughput,contrib_congestion,contrib_packet_loss,contrib_latency,contrib_jitter,anomaly_score,is_alert,model_used
2024-05-11 12:04:58+00:00,2,2.24,0.06,0.0,5.8,0.56,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.3900000000000001,2.1390000000000002,0.24323970801568473,-0.03,0.12899999999999998,0.11347540115226148,0.0,0.0,0.0,0.13999999999999968,6.612,2.3478964580615087,0.28,0.43,0.15613384571507158,0.0,0.41522825703066224,0.6080613005052581,0.0,0.34584148598716785,0.8326189584623238,0.002240611761326918,False,RandomForest_base
2024-05-11 12:05:27+00:00,2,1.83,0.32,0.0,5.86,0.47,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.41000000000000014,2.1060000000000003,0.261754762240452,0.26,0.149,0.1283614687773035,0.0,0.0,0.0,0.0600000000000005,6.662000000000001,2.323468671333157,-0.09000000000000008,0.44300000000000006,0.1531919638159188,0.0,1.0544220767470214,1.3321754700132857,0.0,0.3451735803004522,0.1762494541322293,0.0,False,RandomForest_base
2024-05-11 12:05:59+00:00,2,1.44,0.35,0.0,5.71,0.49,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.3900000000000001,2.05,0.33625387234449305,0.02999999999999997,0.176,0.1400952057233461,0.0,0.0,0.0,-0.15000000000000036,6.603999999999999,2.3409599170710575,0.020000000000000018,0.469,0.13386975428046136,0.0,1.8141055023302546,1.2420125235663495,0.0,0.38189462086926573,0.15686889180362845,0.0,False,RandomForest_base
2024-05-11 12:06:28+00:00,2,2.27,0.06,17.5,6.01,1.98,up xrv6,Best effort,S1,S2,,0,0,0,0,0,1,0,1,1,0.0,2.0,0.0,0.8300000000000001,2.07,0.34344658326376687,-0.29,0.175,0.14096886969193667,17.5,1.75,5.533985905294664,0.2999999999999998,6.614,2.337877479918721,1.49,0.616,0.49739767233516924,0.0,0.5823321871465532,0.8157829473366198,2.8460498941515415,0.25835400066431147,2.7422725836177104,0.7215909136036636,True,RandomForest_base
2024-05-11 12:06:55+00:00,2,2.37,0.09,0.0,5.73,0.44,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.10000000000000009,2.0669999999999997,0.3403609195479933,0.03,0.176,0.14025373831421076,-17.5,1.75,5.533985905294664,-0.27999999999999936,6.606,2.341069081519049,-1.54,0.5890000000000001,0.4990535486743325,0.0,0.8902314648884806,0.613174386891093,0.31622776601683794,0.3741880181645855,0.29856515477306633,0.0,False,RandomForest_base
2024-05-11 12:07:19+00:00,2,2.64,0.1,0.0,5.65,0.29,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.27,2.124,0.3856365588939353,0.010000000000000009,0.174,0.14127986409959487,0.0,1.75,5.533985905294664,-0.08000000000000007,6.49,2.3585117718124233,-0.15000000000000002,0.5890000000000001,0.4990535486743325,0.0,1.3380474130356497,0.5237830632950912,0.31622776601683794,0.3561567977057384,0.5991341025311867,0.0,False,RandomForest_base
2024-05-11 12:07:48+00:00,2,1.97,0.05,0.0,5.42,0.45,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.6700000000000002,2.116,0.388163768416259,-0.05,0.16299999999999998,0.14667045449654206,0.0,1.75,5.533985905294664,-0.23000000000000043,6.45,2.3744753806542893,0.16000000000000003,0.6,0.49414347893883787,0.0,0.37612990155081316,0.770434648122428,0.31622776601683794,0.43378002921899433,0.30355555904961373,0.0,False,RandomForest_base
2024-05-11 12:08:16+00:00,2,2.03,0.06,0.0,6.23,0.54,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.05999999999999983,2.13,0.3815756805667783,0.009999999999999995,0.125,0.11207636285636283,0.0,1.75,5.533985905294664,0.8100000000000005,6.526000000000001,2.3516764705677993,0.09000000000000002,0.606,0.4928871856497972,0.0,0.26207120918047977,0.5799617184517672,0.31622776601683794,0.12586765386504578,0.13390488111998475,0.002240611761326918,False,RandomForest_base
2024-05-11 12:08:47+00:00,2,1.62,0.12,0.0,5.52,0.23,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.4099999999999997,2.0260000000000002,0.3623135535846142,0.06,0.13,0.1104536101718726,0.0,1.75,5.533985905294664,-0.7100000000000009,5.759,0.23421025691554387,-0.31000000000000005,0.5730000000000001,0.5071499887716759,0.0,1.1205763515694245,0.09053574604251863,0.31622776601683794,1.0204506119737706,0.6763285173894032,0.0,False,RandomForest_base
2024-05-11 12:09:17+00:00,2,1.77,0.06,0.0,5.72,0.4,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.1499999999999999,2.018,0.36747789049138724,-0.06,0.12699999999999997,0.11205653335110212,0.0,1.75,5.533985905294664,0.20000000000000018,5.765,0.23215177028066156,0.17,0.585,0.5008270936937994,0.0,0.674870533485367,0.5979124821760426,0.31622776601683794,0.19383871139813774,0.36938896143886946,0.0,False,RandomForest_base
2024-05-11 12:09:47+00:00,2,1.73,0.05,0.0,5.43,0.52,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.040000000000000036,1.967,0.36863260843284057,-0.009999999999999995,0.126,0.11276327219248096,0.0,1.75,5.533985905294664,-0.29000000000000004,5.728,0.2543750511875475,0.12,0.5810000000000001,0.5012085394324401,0.0,0.642916536894424,0.6739783133489777,0.31622776601683794,1.1714985357596583,0.12170582741681815,0.0,False,RandomForest_base
2024-05-11 12:10:15+00:00,2,2.21,0.05,0.0,5.57,0.39,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.48,2.005,0.37250652492421,0.0,0.099,0.09146341102077679,0.0,1.75,5.533985905294664,0.14000000000000057,5.699,0.25418497201841184,-0.13,0.573,0.5038088261764906,0.0,0.550325930644327,0.5357333544981083,0.31622776601683794,0.5075044326013713,0.3632330171522099,0.0,False,RandomForest_base
2024-05-11 12:10:42+00:00,2,2.67,0.05,0.0,5.69,0.36,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.45999999999999996,2.128,0.36826319090804843,0.0,0.06899999999999999,0.025144029554194838,0.0,1.75,5.533985905294664,0.1200000000000001,5.697000000000001,0.25416748633747777,-0.030000000000000027,0.56,0.5078494965155632,0.0,1.4717734853259654,0.7556465823844124,0.31622776601683794,0.02754089478898226,0.39381746240221194,0.0,False,RandomForest_base
2024-05-11 12:11:05+00:00,2,2.71,0.03,0.0,5.46,0.31,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.040000000000000036,2.172,0.4109284879662423,-0.020000000000000004,0.06599999999999999,0.027968235951204068,0.0,0.0,0.0,-0.23000000000000043,5.642,0.23789820418733018,-0.04999999999999999,0.393,0.09911273043021894,0.0,1.3092302328871304,1.287174495481548,0.0,0.7650330973355587,0.8374302638997196,0.0,False,RandomForest_base
2024-05-11 12:11:29+00:00,2,2.47,0.12,0.0,5.64,0.34,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.23999999999999977,2.182,0.4174472687923855,0.09,0.06899999999999999,0.032128215360057326,0.0,0.0,0.0,0.17999999999999972,5.633,0.23589310196687963,0.030000000000000027,0.383,0.09888826466719296,0.0,0.6899074961806375,1.5873897578327552,0.0,0.02967445822549954,0.43483420550169294,0.0,False,RandomForest_base
2024-05-11 12:11:57+00:00,2,2.22,0.05,0.0,5.93,0.5,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.25,2.1399999999999997,0.38620662287893964,-0.06999999999999999,0.064,0.03062315754094896,0.0,0.0,0.0,0.29000000000000004,5.661,0.25405380007654743,0.15999999999999998,0.404,0.0992415683516177,0.0,0.20714300392791898,0.45717036139331313,0.0,1.058830845745859,0.9673365868208301,0.0,False,RandomForest_base
2024-05-11 12:12:25+00:00,2,2.12,0.05,0.0,5.24,0.34,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.10000000000000009,2.1550000000000002,0.3817576310814085,0.0,0.06399999999999999,0.03062315754094896,0.0,0.0,0.0,-0.6899999999999995,5.643,0.27825048667223273,-0.15999999999999998,0.39299999999999996,0.09967168326282223,0.0,0.0916812059548235,0.4571703613933127,0.0,1.448335292490311,0.5317458104950963,0.0,False,RandomForest_base
2024-05-11 12:12:53+00:00,2,2.26,0.03,0.0,5.44,0.29,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.13999999999999968,2.178,0.3803156583681506,-0.020000000000000004,0.061,0.03247221034122017,0.0,0.0,0.0,0.20000000000000018,5.564,0.19178691879850268,-0.050000000000000044,0.368,0.08954204474869715,0.0,0.21561037047973122,0.9546624536565239,0.0,0.6465508741515261,0.8710991603878347,0.0,False,RandomForest_base
2024-05-11 12:13:20+00:00,2,2.48,0.07,0.0,5.5,0.61,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.2200000000000002,2.2640000000000002,0.33460424384636817,0.04000000000000001,0.05600000000000001,0.02547329756605711,0.0,0.0,0.0,0.05999999999999961,5.562,0.19240004620004386,0.32,0.40599999999999997,0.10394442959795568,0.0,0.6455387341087492,0.5495951187197234,0.0,0.32224524486619455,1.962587132269108,0.0,False,RandomForest_base
2024-05-11 12:13:49+00:00,2,1.92,0.57,0.0,5.31,0.27,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.56,2.279,0.31263930228513037,0.49999999999999994,0.10699999999999998,0.16465789450318566,0.0,0.0,0.0,-0.1900000000000004,5.521,0.19857548242978967,-0.33999999999999997,0.39299999999999996,0.112551222906629,0.0,1.1482881306861035,2.8118906864258624,0.0,1.062568235605841,1.0928357491241043,0.0,False,RandomForest_base
2024-05-11 12:14:21+00:00,2,1.42,0.08,0.0,5.75,0.39,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.5,2.248,0.3810161851330375,-0.48999999999999994,0.10999999999999999,0.16377491328717658,0.0,0.0,0.0,0.4400000000000004,5.553,0.20784876980899453,0.12,0.38,0.10338708279513836,0.0,2.1731360301948635,0.1831782377279937,0.0,0.9478045031540765,0.09672388203287466,0.0,False,RandomForest_base
2024-05-11 12:14:48+00:00,2,2.82,0.09,0.0,5.94,0.46,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,1.4,2.309,0.42098957495669886,0.009999999999999995,0.11400000000000002,0.16263114366224227,0.0,0.0,0.0,0.1900000000000004,5.590000000000001,0.24143091949642656,0.07,0.387,0.10646334789233501,0.0,1.2138067790694316,0.14757321051522587,0.0,1.4496900427253685,0.6856819876998791,0.0,False,RandomForest_base
2024-05-11 12:15:15+00:00,2,2.65,0.14,17.5,5.93,0.29,up xrv6,Best effort,S1,S2,,0,0,0,0,0,1,0,0,0,0.0,2.0,0.0,-0.16999999999999993,2.307,0.41912740041397617,0.05000000000000002,0.123,0.16117967889560048,17.5,1.75,5.533985905294664,-0.010000000000000675,5.614,0.26340505352445914,-0.17000000000000004,0.38,0.11065461781798512,0.0,0.8183669205621383,0.1054723530688461,2.8460498941515415,1.1996732628011515,0.8133415647238535,0.0024856124420017125,False,RandomForest_base
2024-05-11 12:15:41+00:00,2,3.6,0.09,17.5,5.79,0.44,up xrv6,Best effort,S1,S2,,0,0,0,0,0,1,0,0,0,0.0,2.0,0.0,0.9500000000000002,2.396,0.5784308275171907,-0.05000000000000002,0.129,0.15842628850316756,0.0,3.5,7.378647873726218,-0.13999999999999968,5.647,0.2626383233438899,0.15000000000000002,0.39299999999999996,0.10914312723310678,0.0,2.081493486728485,0.24617126594630945,1.8973665961010275,0.544474995801585,0.430627206600173,0.01971629874385724,False,RandomForest_base
2024-05-11 12:16:04+00:00,2,2.71,0.09,0.0,5.55,0.45,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.8900000000000001,2.42,0.5867613559948275,0.0,0.12599999999999997,0.15889898957793558,-17.5,3.5,7.378647873726218,-0.2400000000000002,5.638,0.2644407095908074,0.010000000000000009,0.404,0.10875047892614811,0.0,0.49423841061979634,0.22655902404176692,0.4743416490252569,0.3327778091965125,0.42298664294838045,0.0,False,RandomForest_base
2024-05-11 12:16:28+00:00,2,2.71,0.07,0.0,5.79,0.35,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.0,2.469,0.5886604378681405,-0.01999999999999999,0.128,0.15795920711092185,0.0,3.5,7.378647873726218,0.2400000000000002,5.6240000000000006,0.25060814919799673,-0.10000000000000003,0.389,0.10429125882194815,0.0,0.40940410548531536,0.36718340805086047,0.4743416490252569,0.6623886754330909,0.3739527208755147,0.0,False,RandomForest_base
2024-05-11 12:16:56+00:00,2,2.03,0.13,0.0,5.46,0.21,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.6800000000000002,2.46,0.5952403809479924,0.06,0.136,0.15557777619070287,0.0,3.5,7.378647873726218,-0.33000000000000007,5.646,0.2210681141890705,-0.13999999999999999,0.376,0.118246446975045,0.0,0.7223972259999786,0.038565919547823936,0.4743416490252569,0.8413696415798878,1.4038476778505915,0.0,False,RandomForest_base
2024-05-11 12:17:20+00:00,2,2.37,0.06,0.0,6.37,0.4,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.3400000000000003,2.4709999999999996,0.5921420625341711,-0.07,0.139,0.15358312986059947,0.0,3.5,7.378647873726218,0.9100000000000001,5.738999999999999,0.30461086286896905,0.19000000000000003,0.387,0.11441153787970823,0.0,0.17056717701788168,0.5143794117993609,0.4743416490252569,2.071495395984716,0.11362490392942845,0.0,False,RandomForest_base
2024-05-11 12:17:49+00:00,2,1.86,0.13,0.0,5.91,0.26,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.51,2.409,0.6227617700390914,0.07,0.145,0.1517490618678671,0.0,3.5,7.378647873726218,-0.45999999999999996,5.78,0.2963481436119045,-0.14,0.352,0.08941787044855995,0.0,0.8815570036766041,0.09884739856290498,0.4743416490252569,0.4386732388992016,1.0288771085520927,0.0,False,RandomForest_base
2024-05-11 12:18:13+00:00,2,2.43,0.09,0.0,6.08,0.36,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.5700000000000001,2.46,0.5986837414046102,-0.04000000000000001,0.097,0.027100635498903642,0.0,3.5,7.378647873726218,0.16999999999999993,5.857,0.25824407059988636,0.09999999999999998,0.36100000000000004,0.08464960458003011,0.0,0.0501099293754243,0.2582965259350908,0.4743416490252569,0.8635241826926887,0.011813404267643428,0.0,False,RandomForest_base
2024-05-11 12:18:43+00:00,2,1.77,0.06,0.0,5.82,0.55,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.6600000000000001,2.495,0.5383152731748684,-0.03,0.095,0.029154759474226365,0.0,3.5,7.378647873726218,-0.2599999999999998,5.864,0.25596006632979795,0.19000000000000006,0.377,0.1037143513052392,0.0,1.34679440864478,1.2004900959975675,0.4743416490252569,0.1719018151187175,1.6680430222317828,0.002240611761326918,False,RandomForest_base
2024-05-11 12:19:11+00:00,2,2.11,0.09,0.0,6.43,0.61,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.33999999999999986,2.4240000000000004,0.5375086562610462,0.03,0.095,0.029154759474226365,0.0,3.5,7.378647873726218,0.6099999999999994,5.913,0.3127316918879658,0.05999999999999994,0.392,0.12559193180030812,0.0,0.5841766385386423,0.1714985851425098,0.4743416490252569,1.6531743133510484,1.735780291576542,0.0,False,RandomForest_base
2024-05-11 12:19:40+00:00,2,2.09,0.11,0.0,5.72,0.51,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.020000000000000018,2.368,0.5405100471879418,0.020000000000000004,0.092,0.025298221281346882,0.0,1.75,5.533985905294664,-0.71,5.892,0.31846157975143013,-0.09999999999999998,0.41400000000000003,0.12500666648889808,0.0,0.5143290146895939,0.7115124735378897,0.31622776601683794,0.5400965483316773,0.7679590432765103,0.0,False,RandomForest_base
2024-05-11 12:20:09+00:00,2,1.85,0.07,0.0,6.42,0.76,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.23999999999999977,2.193,0.34538384443977693,-0.039999999999999994,0.09,0.02624669291337256,0.0,0.0,0.0,0.7000000000000002,5.955,0.3561288780452602,0.25,0.446,0.16647989534942498,0.0,0.9930979851022168,0.7620007620011467,0.0,1.3057070871430518,1.886113631564609,0.0,False,RandomForest_base
2024-05-11 12:20:36+00:00,2,2.67,0.59,0.0,5.59,0.66,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.8199999999999998,2.189,0.3389018212468686,0.52,0.13999999999999999,0.1602775370689507,0.0,0.0,0.0,-0.8300000000000001,5.9590000000000005,0.3512659644454267,-0.09999999999999998,0.46699999999999997,0.1797560074718566,0.0,1.4192901006855958,2.8076298664759984,0.0,1.0504860628400825,1.073677607298977,0.0,False,RandomForest_base
2024-05-11 12:21:02+00:00,2,2.72,0.05,0.0,5.78,0.55,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.050000000000000266,2.19,0.34062034910178557,-0.5399999999999999,0.13799999999999998,0.16136914203155442,0.0,0.0,0.0,0.1900000000000004,5.958,0.35181434497946684,-0.10999999999999999,0.487,0.17638657041345912,0.0,1.5559845481857089,0.5453335060974192,0.0,0.5059486702010081,0.3571700490140765,0.0,False,RandomForest_base
2024-05-11 12:21:31+00:00,2,1.97,0.09,0.0,5.9,0.32,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.7500000000000002,2.184,0.3442608829878231,0.039999999999999994,0.134,0.16208365466977567,0.0,0.0,0.0,0.1200000000000001,6.002000000000001,0.3073109174760922,-0.23000000000000004,0.49800000000000005,0.1598471492117112,0.0,0.6216215973848229,0.2714647574404975,0.0,0.33191141023467086,1.1135638069106013,0.0,False,RandomForest_base
2024-05-11 12:21:55+00:00,2,2.71,0.31,0.0,6.04,0.54,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.74,2.218,0.3796431072585,0.22,0.159,0.16855266239368624,0.0,0.0,0.0,0.13999999999999968,5.969,0.27989879123235095,0.22000000000000003,0.512,0.15640403518522847,0.0,1.295953990980787,0.8958624435567282,0.0,0.25366311761261184,0.1790235141109996,0.002457328477212324,False,RandomForest_base
2024-05-11 12:22:19+00:00,2,2.46,0.09,0.0,5.63,0.35,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.25,2.2779999999999996,0.36386200070295277,-0.22,0.15499999999999997,0.16978744882286723,0.0,0.0,0.0,-0.41000000000000014,5.941,0.2997573092427314,-0.19000000000000006,0.521,0.14224001624796795,0.0,0.5001896313668113,0.38283159591974314,0.0,1.0375059770374595,1.2021933384898849,0.0,False,RandomForest_base
2024-05-11 12:22:48+00:00,2,1.85,0.08,12.5,5.87,0.94,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.6099999999999999,2.2199999999999998,0.38268060369509777,-0.009999999999999995,0.154,0.17024165830437096,12.5,1.25,3.952847075210474,0.2400000000000002,5.92,0.29627314724384995,0.59,0.579,0.18199206331901147,0.0,0.9668637407470972,0.4346762169556477,2.8460498941515415,0.1687631851389047,1.9836029847477903,0.04682972638673923,False,RandomForest_base
2024-05-11 12:23:17+00:00,2,1.96,0.07,0.0,5.69,0.4,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,0.10999999999999988,2.239,0.3620144257408045,-0.009999999999999995,0.155,0.16965651574087365,-12.5,1.25,3.952847075210474,-0.17999999999999972,5.907,0.3039023966122429,-0.5399999999999999,0.5640000000000001,0.19062470400705608,0.0,0.7706875200596527,0.5010122931548676,0.31622776601683794,0.714045043471229,0.8603292047285198,0.0,False,RandomForest_base
2024-05-11 12:23:50+00:00,2,1.38,0.1,0.0,5.73,0.35,up xrv6,Best effort,S1,S2,,0,0,0,0,0,0,0,0,0,0.0,2.0,0.0,-0.5800000000000001,2.166,0.453068550123611,0.03,0.15599999999999997,0.1692598265652215,0.0,1.25,3.952847075210474,0.040000000000000036,5.837000000000001,0.24495124231387352,-0.050000000000000044,0.538,0.2010969915239906,0.0,1.7348368139557582,0.33085228276788575,0.31622776601683794,0.4368216261703766,0.9348722652450616,0.0,False,RandomForest_base
